id,customer_id,created_at,updated_at,shipping_country,status
164,1052,2025-04-23 09:29:36,2025-04-23 13:29:36,DE,shipped
165,1292,2025-06-12 09:24:43,2025-06-12 09:24:43,FR,open
165,1292,2025-06-12 09:24:43,2025-06-12 20:24:43,FR,shipped
166,1237,2025-06-11 12:16:46,2025-06-11 12:16:46,BE,open
166,1237,2025-06-11 12:16:46,2025-06-11 15:16:46,BE,shipped
166,1237,2025-06-11 12:16:46,2025-06-13 18:16:46,BE,shipped
167,1030,2025-04-28 15:30:30,2025-04-28 15:30:30,IT,open
167,1030,2025-04-28 15:30:30,2025-04-28 22:30:30,IT,shipped
168,1043,2025-04-19 13:25:16,2025-04-19 13:25:16,BE,open
168,1043,2025-04-19 13:25:16,2025-04-19 17:25:16,BE,shipped
169,1201,2025-06-03 08:26:33,2025-06-03 08:26:33,IT,open
169,1201,2025-06-03 08:26:33,2025-06-03 20:26:33,IT,shipped
170,1157,2025-06-29 23:21:05,2025-06-29 23:21:05,IT,open
170,1157,2025-06-29 23:21:05,2025-06-29 23:21:05,IT,shipped
171,1167,2025-04-29 19:14:20,2025-04-29 19:14:20,FR,open
171,1167,2025-04-29 19:14:20,2025-04-30 02:14:20,FR,shipped
172,1281,2025-05-19 12:23:51,2025-05-19 12:23:51,FR,open
172,1281,2025-05-19 12:23:51,2025-05-19 15:23:51,FR,shipped
173,1227,2025-04-26 00:12:43,2025-04-26 00:12:43,FR,open
173,1227,2025-04-26 00:12:43,2025-04-26 02:12:43,FR,shipped
174,1095,2025-05-24 09:30:28,2025-05-24 09:30:28,IT,open
174,1095,2025-05-24 09:30:28,2025-05-24 12:30:28,IT,shipped
175,1278,2025-04-04 19:00:58,2025-04-04 19:00:58,ES,open
175,1278,2025-04-04 19:00:58,2025-04-04 19:00:58,ES,shipped
176,1241,2025-07-12 19:19:59,2025-07-12 19:19:59,IT,open
176,1241,2025-07-12 19:19:59,2025-07-13 04:19:59,IT,canceled
177,1180,2025-04-28 14:14:40,2025-04-28 14:14:40,BE,open
177,1180,2025-04-28 14:14:40,2025-04-28 22:14:40,BE,shipped
178,1169,2025-05-10 02:53:31,2025-05-10 02:53:31,DE,open
178,1169,2025-05-10 02:53:31,2025-05-10 11:53:31,DE,shipped
178,1169,2025-05-10 02:53:31,2025-05-13 07:53:31,DE,shipped
179,1080,2025-06-24 19:57:15,2025-06-24 19:57:15,ES,open
179,1080,2025-06-24 19:57:15,2025-06-25 01:57:15,ES,shipped
180,1290,2025-04-07 06:54:52,2025-04-07 06:54:52,DE,open
180,1290,2025-04-07 06:54:52,2025-04-07 17:54:52,DE,pending_payment
181,1131,2025-04-21 23:28:39,2025-04-21 23:28:39,FR,open
181,1131,2025-04-21 23:28:39,2025-04-22 06:28:39,FR,shipped
181,1131,2025-04-21 23:28:39,2025-04-25 07:28:39,FR,shipped
182,1245,2025-05-14 19:17:30,2025-05-14 19:17:30,DE,open
182,1245,2025-05-14 19:17:30,2025-05-15 00:17:30,DE,shipped
183,1247,2025-04-07 00:26:19,2025-04-07 00:26:19,ES,open
183,1247,2025-04-07 00:26:19,2025-04-07 11:26:19,ES,shipped
184,1276,2025-05-22 12:13:24,2025-05-22 12:13:24,IT,open
184,1276,2025-05-22 12:13:24,2025-05-22 19:13:24,IT,shipped
184,1276,2025-05-22 12:13:24,2025-05-23 15:13:24,IT,shipped
185,1149,2025-04-16 21:50:59,2025-04-16 21:50:59,ES,open
185,1149,2025-04-16 21:50:59,2025-04-16 22:50:59,ES,shipped
185,1149,2025-04-16 21:50:59,2025-04-20 23:50:59,ES,shipped
186,1195,2025-06-11 17:32:11,2025-06-11 17:32:11,DE,open
186,1195,2025-06-11 17:32:11,2025-06-12 05:32:11,DE,shipped
186,1195,2025-06-11 17:32:11,2025-06-16 17:32:11,DE,shipped
187,1267,2025-06-21 06:58:00,2025-06-21 06:58:00,BE,open
187,1267,2025-06-21 06:58:00,2025-06-21 18:58:00,BE,shipped
188,1021,2025-06-22 05:04:12,2025-06-22 05:04:12,FR,open
188,1021,2025-06-22 05:04:12,2025-06-22 17:04:12,FR,shipped
189,1267,2025-06-21 11:26:56,2025-06-21 11:26:56,FR,open
189,1267,2025-06-21 11:26:56,2025-06-21 20:26:56,FR,shipped
190,1088,2025-05-24 11:31:22,2025-05-24 11:31:22,ES,open
190,1088,2025-05-24 11:31:22,2025-05-24 16:31:22,ES,canceled
191,1155,2025-05-31 09:07:43,2025-05-31 09:07:43,IT,open
191,1155,2025-05-31 09:07:43,2025-05-31 09:07:43,IT,shipped
191,1155,2025-05-31 09:07:43,2025-06-02 10:07:43,IT,shipped
192,1259,2025-06-18 07:54:39,2025-06-18 07:54:39,DE,open
192,1259,2025-06-18 07:54:39,2025-06-18 10:54:39,DE,shipped
193,1228,2025-05-05 11:35:59,2025-05-05 11:35:59,ES,open
193,1228,2025-05-05 11:35:59,2025-05-05 18:35:59,ES,shipped
194,1088,2025-04-02 15:26:37,2025-04-02 15:26:37,DE,open
194,1088,2025-04-02 15:26:37,2025-04-02 21:26:37,DE,shipped
195,1003,2025-07-09 07:49:36,2025-07-09 07:49:36,IT,open
195,1003,2025-07-09 07:49:36,2025-07-09 13:49:36,IT,shipped
195,1003,2025-07-09 07:49:36,2025-07-11 18:49:36,IT,canceled
196,1254,2025-05-28 09:37:02,2025-05-28 09:37:02,IT,open
196,1254,2025-05-28 09:37:02,2025-05-28 11:37:02,IT,shipped
196,1254,2025-05-28 09:37:02,2025-06-01 11:37:02,IT,shipped
197,1286,2025-05-06 13:09:37,2025-05-06 13:09:37,IT,open
197,1286,2025-05-06 13:09:37,2025-05-07 01:09:37,IT,shipped
197,1286,2025-05-06 13:09:37,2025-05-09 17:09:37,IT,shipped
198,1237,2025-04-23 20:54:05,2025-04-23 20:54:05,ES,open
198,1237,2025-04-23 20:54:05,2025-04-24 04:54:05,ES,shipped
199,1027,2025-04-30 06:40:42,2025-04-30 06:40:42,DE,open
199,1027,2025-04-30 06:40:42,2025-04-30 13:40:42,DE,shipped
199,1027,2025-04-30 06:40:42,2025-05-02 11:40:42,DE,shipped
200,1002,2025-06-27 18:43:14,2025-06-27 18:43:14,IT,open
200,1002,2025-06-27 18:43:14,2025-06-28 00:43:14,IT,shipped
201,1196,2025-04-01 21:45:35,2025-04-01 21:45:35,FR,open
201,1196,2025-04-01 21:45:35,2025-04-02 01:45:35,FR,shipped
201,1196,2025-04-01 21:45:35,2025-04-07 06:45:35,FR,shipped
202,1222,2025-04-26 23:30:14,2025-04-26 23:30:14,IT,open
202,1222,2025-04-26 23:30:14,2025-04-27 05:30:14,IT,shipped
203,1130,2025-07-13 20:02:18,2025-07-13 20:02:18,BE,open
203,1130,2025-07-13 20:02:18,2025-07-14 02:02:18,BE,shipped
204,1063,2025-05-20 01:50:44,2025-05-20 01:50:44,ES,open
204,1063,2025-05-20 01:50:44,2025-05-20 02:50:44,ES,shipped
204,1063,2025-05-20 01:50:44,2025-05-25 02:50:44,ES,shipped
205,1054,2025-07-06 15:37:55,2025-07-06 15:37:55,DE,open
205,1054,2025-07-06 15:37:55,2025-07-06 16:37:55,DE,shipped
206,1252,2025-04-29 23:03:49,2025-04-29 23:03:49,FR,open
206,1252,2025-04-29 23:03:49,2025-04-30 00:03:49,FR,shipped
207,1023,2025-04-02 21:04:34,2025-04-02 21:04:34,DE,open
207,1023,2025-04-02 21:04:34,2025-04-03 03:04:34,DE,shipped
208,1233,2025-05-23 18:50:02,2025-05-23 18:50:02,ES,open
208,1233,2025-05-23 18:50:02,2025-05-24 01:50:02,ES,shipped
208,1233,2025-05-23 18:50:02,2025-05-25 00:50:02,ES,shipped
209,1032,2025-05-21 19:12:15,2025-05-21 19:12:15,IT,open
209,1032,2025-05-21 19:12:15,2025-05-21 20:12:15,IT,shipped
210,1127,2025-07-03 13:57:18,2025-07-03 13:57:18,IT,open
210,1127,2025-07-03 13:57:18,2025-07-03 16:57:18,IT,shipped
211,1193,2025-06-18 07:24:25,2025-06-18 07:24:25,DE,open
211,1193,2025-06-18 07:24:25,2025-06-18 14:24:25,DE,shipped
212,1254,2025-04-04 10:48:36,2025-04-04 10:48:36,FR,open
212,1254,2025-04-04 10:48:36,2025-04-04 17:48:36,FR,shipped
213,1242,2025-06-10 13:04:31,2025-06-10 13:04:31,ES,open
213,1242,2025-06-10 13:04:31,2025-06-10 21:04:31,ES,shipped
214,1054,2025-04-09 21:20:29,2025-04-09 21:20:29,DE,open
214,1054,2025-04-09 21:20:29,2025-04-09 22:20:29,DE,shipped
215,1230,2025-06-28 19:34:55,2025-06-28 19:34:55,BE,open
215,1230,2025-06-28 19:34:55,2025-06-28 23:34:55,BE,shipped
216,1175,2025-05-28 02:56:53,2025-05-28 02:56:53,ES,open
216,1175,2025-05-28 02:56:53,2025-05-28 05:56:53,ES,shipped
216,1175,2025-05-28 02:56:53,2025-05-31 12:56:53,ES,shipped
217,1067,2025-05-05 12:40:02,2025-05-05 12:40:02,BE,open
217,1067,2025-05-05 12:40:02,2025-05-05 16:40:02,BE,shipped
217,1067,2025-05-05 12:40:02,2025-05-07 12:40:02,BE,shipped
218,1151,2025-05-10 14:42:47,2025-05-10 14:42:47,BE,open
218,1151,2025-05-10 14:42:47,2025-05-10 17:42:47,BE,shipped
218,1151,2025-05-10 14:42:47,2025-05-15 20:42:47,BE,shipped
219,1147,2025-04-10 02:56:31,2025-04-10 02:56:31,ES,open
219,1147,2025-04-10 02:56:31,2025-04-10 09:56:31,ES,shipped
219,1147,2025-04-10 02:56:31,2025-04-11 04:56:31,ES,shipped
220,1263,2025-04-24 04:13:44,2025-04-24 04:13:44,ES,open
220,1263,2025-04-24 04:13:44,2025-04-24 08:13:44,ES,canceled
221,1238,2025-05-01 01:26:48,2025-05-01 01:26:48,FR,open
221,1238,2025-05-01 01:26:48,2025-05-01 13:26:48,FR,shipped
222,1269,2025-05-13 17:05:50,2025-05-13 17:05:50,DE,open
222,1269,2025-05-13 17:05:50,2025-05-14 03:05:50,DE,shipped
223,1124,2025-04-08 17:50:29,2025-04-08 17:50:29,IT,open
223,1124,2025-04-08 17:50:29,2025-04-08 19:50:29,IT,shipped
224,1275,2025-07-13 12:55:09,2025-07-13 12:55:09,FR,open
224,1275,2025-07-13 12:55:09,2025-07-13 15:55:09,FR,shipped
225,1222,2025-04-15 00:06:21,2025-04-15 00:06:21,DE,open
225,1222,2025-04-15 00:06:21,2025-04-15 12:06:21,DE,shipped
226,1036,2025-05-15 04:54:19,2025-05-15 04:54:19,IT,open
226,1036,2025-05-15 04:54:19,2025-05-15 05:54:19,IT,shipped
227,1154,2025-04-17 19:08:36,2025-04-17 19:08:36,IT,open
227,1154,2025-04-17 19:08:36,2025-04-17 19:08:36,IT,shipped
227,1154,2025-04-17 19:08:36,2025-04-22 21:08:36,IT,shipped
228,1002,2025-06-16 12:33:13,2025-06-16 12:33:13,BE,open
228,1002,2025-06-16 12:33:13,2025-06-16 16:33:13,BE,pending_payment
229,1297,2025-07-04 14:28:18,2025-07-04 14:28:18,IT,open
229,1297,2025-07-04 14:28:18,2025-07-04 16:28:18,IT,shipped
230,1186,2025-06-01 10:13:09,2025-06-01 10:13:09,ES,open
230,1186,2025-06-01 10:13:09,2025-06-01 17:13:09,ES,shipped
231,1183,2025-05-30 07:36:06,2025-05-30 07:36:06,ES,open
231,1183,2025-05-30 07:36:06,2025-05-30 15:36:06,ES,shipped
232,1276,2025-07-01 16:09:49,2025-07-01 16:09:49,DE,open
232,1276,2025-07-01 16:09:49,2025-07-02 04:09:49,DE,shipped
233,1084,2025-07-09 20:03:02,2025-07-09 20:03:02,DE,open
233,1084,2025-07-09 20:03:02,2025-07-10 04:03:02,DE,shipped
234,1184,2025-06-15 08:38:41,2025-06-15 08:38:41,ES,open
234,1184,2025-06-15 08:38:41,2025-06-15 16:38:41,ES,shipped
235,1114,2025-07-10 06:28:00,2025-07-10 06:28:00,ES,open
235,1114,2025-07-10 06:28:00,2025-07-10 08:28:00,ES,shipped
236,1060,2025-05-15 17:29:30,2025-05-15 17:29:30,ES,open
236,1060,2025-05-15 17:29:30,2025-05-15 19:29:30,ES,shipped
237,1262,2025-04-08 14:38:33,2025-04-08 14:38:33,BE,open
237,1262,2025-04-08 14:38:33,2025-04-09 01:38:33,BE,shipped
238,1145,2025-04-17 15:37:01,2025-04-17 15:37:01,DE,open
238,1145,2025-04-17 15:37:01,2025-04-17 21:37:01,DE,shipped
239,1008,2025-05-10 07:00:45,2025-05-10 07:00:45,BE,open
239,1008,2025-05-10 07:00:45,2025-05-10 13:00:45,BE,shipped
240,1246,2025-06-14 00:41:27,2025-06-14 00:41:27,IT,open
240,1246,2025-06-14 00:41:27,2025-06-14 11:41:27,IT,shipped
241,1209,2025-06-10 08:17:58,2025-06-10 08:17:58,FR,open
241,1209,2025-06-10 08:17:58,2025-06-10 20:17:58,FR,shipped
241,1209,2025-06-10 08:17:58,2025-06-15 20:17:58,FR,shipped
242,1091,2025-06-11 21:19:02,2025-06-11 21:19:02,BE,open
242,1091,2025-06-11 21:19:02,2025-06-11 23:19:02,BE,shipped
243,1002,2025-04-18 16:30:12,2025-04-18 16:30:12,DE,open
243,1002,2025-04-18 16:30:12,2025-04-19 02:30:12,DE,shipped
244,1005,2025-05-10 04:01:25,2025-05-10 04:01:25,BE,open
244,1005,2025-05-10 04:01:25,2025-05-10 08:01:25,BE,shipped
244,1005,2025-05-10 04:01:25,2025-05-13 14:01:25,BE,shipped
245,1102,2025-07-10 12:51:21,2025-07-10 12:51:21,FR,open
245,1102,2025-07-10 12:51:21,2025-07-10 17:51:21,FR,shipped
246,1141,2025-05-14 22:36:48,2025-05-14 22:36:48,BE,open
246,1141,2025-05-14 22:36:48,2025-05-15 06:36:48,BE,shipped
247,1059,2025-07-09 16:05:21,2025-07-09 16:05:21,IT,open
247,1059,2025-07-09 16:05:21,2025-07-10 04:05:21,IT,shipped
247,1059,2025-07-09 16:05:21,2025-07-13 00:05:21,IT,shipped
248,1134,2025-05-19 04:57:51,2025-05-19 04:57:51,IT,open
248,1134,2025-05-19 04:57:51,2025-05-19 09:57:51,IT,shipped
248,1134,2025-05-19 04:57:51,2025-05-24 08:57:51,IT,shipped
249,1097,2025-07-06 21:30:19,2025-07-06 21:30:19,DE,open
249,1097,2025-07-06 21:30:19,2025-07-06 22:30:19,DE,shipped
250,1252,2025-04-02 06:52:06,2025-04-02 06:52:06,BE,open
250,1252,2025-04-02 06:52:06,2025-04-02 10:52:06,BE,shipped
251,1261,2025-05-25 10:08:13,2025-05-25 10:08:13,ES,open
251,1261,2025-05-25 10:08:13,2025-05-25 16:08:13,ES,shipped
252,1089,2025-06-28 18:41:16,2025-06-28 18:41:16,FR,open
252,1089,2025-06-28 18:41:16,2025-06-28 20:41:16,FR,shipped
253,1107,2025-06-21 09:06:52,2025-06-21 09:06:52,IT,open
253,1107,2025-06-21 09:06:52,2025-06-21 11:06:52,IT,shipped
253,1107,2025-06-21 09:06:52,2025-06-23 16:06:52,IT,shipped
254,1090,2025-06-21 20:25:43,2025-06-21 20:25:43,ES,open
254,1090,2025-06-21 20:25:43,2025-06-22 00:25:43,ES,shipped
255,1049,2025-06-27 08:28:31,2025-06-27 08:28:31,IT,open
255,1049,2025-06-27 08:28:31,2025-06-27 17:28:31,IT,shipped
255,1049,2025-06-27 08:28:31,2025-07-02 10:28:31,IT,shipped
256,1145,2025-06-08 22:55:41,2025-06-08 22:55:41,IT,open
256,1145,2025-06-08 22:55:41,2025-06-09 03:55:41,IT,shipped
257,1136,2025-06-16 18:57:19,2025-06-16 18:57:19,IT,open
257,1136,2025-06-16 18:57:19,2025-06-17 01:57:19,IT,shipped
258,1013,2025-06-17 02:12:44,2025-06-17 02:12:44,BE,open
258,1013,2025-06-17 02:12:44,2025-06-17 06:12:44,BE,shipped
259,1145,2025-06-26 01:16:38,2025-06-26 01:16:38,DE,open
259,1145,2025-06-26 01:16:38,2025-06-26 05:16:38,DE,shipped
260,1069,2025-07-14 17:15:44,2025-07-14 17:15:44,DE,open
260,1069,2025-07-14 17:15:44,2025-07-14 22:15:44,DE,shipped
260,1069,2025-07-14 17:15:44,2025-07-19 17:15:44,DE,shipped
261,1251,2025-07-02 15:17:37,2025-07-02 15:17:37,IT,open
261,1251,2025-07-02 15:17:37,2025-07-02 20:17:37,IT,shipped
261,1251,2025-07-02 15:17:37,2025-07-07 21:17:37,IT,shipped
262,1083,2025-06-15 16:14:31,2025-06-15 16:14:31,ES,open
262,1083,2025-06-15 16:14:31,2025-06-15 22:14:31,ES,shipped
262,1083,2025-06-15 16:14:31,2025-06-16 18:14:31,ES,shipped
263,1056,2025-06-28 10:03:08,2025-06-28 10:03:08,BE,open
263,1056,2025-06-28 10:03:08,2025-06-28 13:03:08,BE,pending_payment
264,1007,2025-07-05 20:14:50,2025-07-05 20:14:50,DE,open
264,1007,2025-07-05 20:14:50,2025-07-05 20:14:50,DE,shipped
264,1007,2025-07-05 20:14:50,2025-07-09 21:14:50,DE,shipped
265,1092,2025-05-08 07:40:51,2025-05-08 07:40:51,IT,open
265,1092,2025-05-08 07:40:51,2025-05-08 17:40:51,IT,shipped
265,1092,2025-05-08 07:40:51,2025-05-12 13:40:51,IT,shipped
266,1159,2025-06-02 17:35:00,2025-06-02 17:35:00,DE,open
266,1159,2025-06-02 17:35:00,2025-06-02 17:35:00,DE,shipped
267,1111,2025-04-22 22:17:05,2025-04-22 22:17:05,DE,open
267,1111,2025-04-22 22:17:05,2025-04-23 05:17:05,DE,pending_payment
268,1173,2025-04-12 15:51:51,2025-04-12 15:51:51,FR,open
268,1173,2025-04-12 15:51:51,2025-04-12 20:51:51,FR,shipped
269,1128,2025-04-08 16:01:47,2025-04-08 16:01:47,ES,open
269,1128,2025-04-08 16:01:47,2025-04-09 00:01:47,ES,shipped
270,1000,2025-07-08 05:56:02,2025-07-08 05:56:02,ES,open
270,1000,2025-07-08 05:56:02,2025-07-08 11:56:02,ES,shipped
271,1254,2025-04-30 22:18:17,2025-04-30 22:18:17,BE,open
271,1254,2025-04-30 22:18:17,2025-05-01 01:18:17,BE,shipped
272,1098,2025-04-20 04:13:30,2025-04-20 04:13:30,FR,open
272,1098,2025-04-20 04:13:30,2025-04-20 15:13:30,FR,shipped
273,1212,2025-06-11 15:59:04,2025-06-11 15:59:04,FR,open
273,1212,2025-06-11 15:59:04,2025-06-12 03:59:04,FR,shipped
274,1183,2025-06-29 01:47:34,2025-06-29 01:47:34,ES,open
274,1183,2025-06-29 01:47:34,2025-06-29 09:47:34,ES,shipped
275,1226,2025-06-08 09:56:57,2025-06-08 09:56:57,IT,open
275,1226,2025-06-08 09:56:57,2025-06-08 18:56:57,IT,canceled
276,1069,2025-05-29 14:41:02,2025-05-29 14:41:02,FR,open
276,1069,2025-05-29 14:41:02,2025-05-29 18:41:02,FR,shipped
277,1298,2025-05-19 12:25:03,2025-05-19 12:25:03,DE,open
277,1298,2025-05-19 12:25:03,2025-05-19 13:25:03,DE,shipped
277,1298,2025-05-19 12:25:03,2025-05-22 12:25:03,DE,shipped
278,1295,2025-06-14 02:08:01,2025-06-14 02:08:01,FR,open
278,1295,2025-06-14 02:08:01,2025-06-14 14:08:01,FR,shipped
279,1005,2025-06-14 06:31:06,2025-06-14 06:31:06,FR,open
279,1005,2025-06-14 06:31:06,2025-06-14 13:31:06,FR,shipped
279,1005,2025-06-14 06:31:06,2025-06-19 14:31:06,FR,pending_payment
280,1221,2025-05-27 06:29:12,2025-05-27 06:29:12,ES,open
280,1221,2025-05-27 06:29:12,2025-05-27 18:29:12,ES,shipped
281,1069,2025-07-03 09:15:40,2025-07-03 09:15:40,BE,open
281,1069,2025-07-03 09:15:40,2025-07-03 14:15:40,BE,shipped
282,1294,2025-04-18 09:32:28,2025-04-18 09:32:28,FR,open
282,1294,2025-04-18 09:32:28,2025-04-18 12:32:28,FR,shipped
283,1079,2025-04-17 15:55:27,2025-04-17 15:55:27,FR,open
283,1079,2025-04-17 15:55:27,2025-04-17 20:55:27,FR,shipped
283,1079,2025-04-17 15:55:27,2025-04-18 19:55:27,FR,shipped
284,1011,2025-06-04 10:39:27,2025-06-04 10:39:27,DE,open
284,1011,2025-06-04 10:39:27,2025-06-04 17:39:27,DE,shipped
285,1004,2025-04-13 22:22:05,2025-04-13 22:22:05,ES,open
285,1004,2025-04-13 22:22:05,2025-04-14 00:22:05,ES,shipped
286,1234,2025-04-05 04:08:36,2025-04-05 04:08:36,FR,open
286,1234,2025-04-05 04:08:36,2025-04-05 07:08:36,FR,shipped
287,1256,2025-05-24 13:41:09,2025-05-24 13:41:09,FR,open
287,1256,2025-05-24 13:41:09,2025-05-24 23:41:09,FR,shipped
288,1213,2025-05-17 16:09:45,2025-05-17 16:09:45,BE,open
288,1213,2025-05-17 16:09:45,2025-05-18 01:09:45,BE,shipped
289,1103,2025-04-27 19:38:15,2025-04-27 19:38:15,IT,open
289,1103,2025-04-27 19:38:15,2025-04-27 21:38:15,IT,shipped
289,1103,2025-04-27 19:38:15,2025-04-28 21:38:15,IT,shipped
290,1136,2025-05-15 20:07:29,2025-05-15 20:07:29,BE,open
290,1136,2025-05-15 20:07:29,2025-05-15 22:07:29,BE,shipped
291,1251,2025-07-02 00:17:12,2025-07-02 00:17:12,DE,open
291,1251,2025-07-02 00:17:12,2025-07-02 12:17:12,DE,shipped
292,1090,2025-06-25 07:13:02,2025-06-25 07:13:02,BE,open
292,1090,2025-06-25 07:13:02,2025-06-25 10:13:02,BE,shipped
292,1090,2025-06-25 07:13:02,2025-06-29 18:13:02,BE,canceled
293,1198,2025-07-10 05:19:28,2025-07-10 05:19:28,FR,open
293,1198,2025-07-10 05:19:28,2025-07-10 05:19:28,FR,shipped
294,1072,2025-06-30 00:26:04,2025-06-30 00:26:04,ES,open
294,1072,2025-06-30 00:26:04,2025-06-30 02:26:04,ES,shipped
294,1072,2025-06-30 00:26:04,2025-07-03 07:26:04,ES,canceled
295,1232,2025-05-10 05:04:16,2025-05-10 05:04:16,ES,open
295,1232,2025-05-10 05:04:16,2025-05-10 16:04:16,ES,shipped
295,1232,2025-05-10 05:04:16,2025-05-11 06:04:16,ES,shipped
296,1185,2025-04-17 13:33:26,2025-04-17 13:33:26,BE,open
296,1185,2025-04-17 13:33:26,2025-04-17 17:33:26,BE,shipped
297,1060,2025-04-26 13:09:55,2025-04-26 13:09:55,DE,open
297,1060,2025-04-26 13:09:55,2025-04-27 01:09:55,DE,canceled
297,1060,2025-04-26 13:09:55,2025-04-30 16:09:55,DE,shipped
298,1243,2025-06-28 02:34:28,2025-06-28 02:34:28,ES,open
298,1243,2025-06-28 02:34:28,2025-06-28 06:34:28,ES,shipped
299,1044,2025-04-10 12:30:09,2025-04-10 12:30:09,FR,open
299,1044,2025-04-10 12:30:09,2025-04-11 00:30:09,FR,shipped
300,1281,2025-04-13 14:34:35,2025-04-13 14:34:35,IT,open
300,1281,2025-04-13 14:34:35,2025-04-13 20:34:35,IT,shipped
301,1162,2025-05-21 10:06:12,2025-05-21 10:06:12,BE,open
301,1162,2025-05-21 10:06:12,2025-05-21 16:06:12,BE,shipped
302,1170,2025-06-07 21:29:14,2025-06-07 21:29:14,BE,open
302,1170,2025-06-07 21:29:14,2025-06-08 09:29:14,BE,canceled
303,1170,2025-06-06 06:51:37,2025-06-06 06:51:37,ES,open
303,1170,2025-06-06 06:51:37,2025-06-06 14:51:37,ES,shipped
304,1106,2025-06-04 09:55:26,2025-06-04 09:55:26,IT,open
304,1106,2025-06-04 09:55:26,2025-06-04 19:55:26,IT,shipped
305,1084,2025-06-15 15:30:37,2025-06-15 15:30:37,DE,open
305,1084,2025-06-15 15:30:37,2025-06-16 03:30:37,DE,canceled
306,1103,2025-04-18 23:33:59,2025-04-18 23:33:59,ES,open
306,1103,2025-04-18 23:33:59,2025-04-19 00:33:59,ES,canceled
307,1022,2025-04-17 21:48:11,2025-04-17 21:48:11,IT,open
307,1022,2025-04-17 21:48:11,2025-04-18 07:48:11,IT,shipped
308,1076,2025-05-01 13:59:04,2025-05-01 13:59:04,IT,open
308,1076,2025-05-01 13:59:04,2025-05-01 17:59:04,IT,shipped
309,1145,2025-05-18 12:58:03,2025-05-18 12:58:03,DE,open
309,1145,2025-05-18 12:58:03,2025-05-18 19:58:03,DE,shipped
310,1025,2025-04-21 13:39:18,2025-04-21 13:39:18,ES,open
310,1025,2025-04-21 13:39:18,2025-04-21 23:39:18,ES,shipped
310,1025,2025-04-21 13:39:18,2025-04-25 22:39:18,ES,shipped
311,1170,2025-05-09 11:25:57,2025-05-09 11:25:57,BE,open
311,1170,2025-05-09 11:25:57,2025-05-09 12:25:57,BE,shipped
311,1170,2025-05-09 11:25:57,2025-05-13 18:25:57,BE,shipped
312,1114,2025-04-28 21:47:29,2025-04-28 21:47:29,BE,open
312,1114,2025-04-28 21:47:29,2025-04-28 23:47:29,BE,shipped
313,1178,2025-04-25 17:41:56,2025-04-25 17:41:56,BE,open
313,1178,2025-04-25 17:41:56,2025-04-26 01:41:56,BE,shipped
314,1211,2025-05-17 07:50:29,2025-05-17 07:50:29,BE,open
314,1211,2025-05-17 07:50:29,2025-05-17 16:50:29,BE,shipped
315,1278,2025-05-16 20:33:32,2025-05-16 20:33:32,DE,open
315,1278,2025-05-16 20:33:32,2025-05-16 21:33:32,DE,shipped
316,1090,2025-05-30 19:33:01,2025-05-30 19:33:01,ES,open
316,1090,2025-05-30 19:33:01,2025-05-30 20:33:01,ES,shipped
317,1071,2025-04-01 00:51:32,2025-04-01 00:51:32,DE,open
317,1071,2025-04-01 00:51:32,2025-04-01 09:51:32,DE,shipped
317,1071,2025-04-01 00:51:32,2025-04-04 06:51:32,DE,shipped
318,1176,2025-04-18 08:06:34,2025-04-18 08:06:34,BE,open
318,1176,2025-04-18 08:06:34,2025-04-18 08:06:34,BE,canceled
319,1286,2025-06-09 18:12:04,2025-06-09 18:12:04,FR,open
319,1286,2025-06-09 18:12:04,2025-06-10 01:12:04,FR,shipped
320,1284,2025-06-14 16:20:34,2025-06-14 16:20:34,IT,open
320,1284,2025-06-14 16:20:34,2025-06-15 02:20:34,IT,shipped
321,1233,2025-06-22 15:55:30,2025-06-22 15:55:30,BE,open
321,1233,2025-06-22 15:55:30,2025-06-22 15:55:30,BE,shipped
322,1121,2025-07-07 10:13:32,2025-07-07 10:13:32,IT,open
322,1121,2025-07-07 10:13:32,2025-07-07 11:13:32,IT,shipped
323,1039,2025-07-14 16:50:28,2025-07-14 16:50:28,BE,open
323,1039,2025-07-14 16:50:28,2025-07-14 20:50:28,BE,shipped
323,1039,2025-07-14 16:50:28,2025-07-20 03:50:28,BE,shipped
324,1288,2025-05-21 13:45:10,2025-05-21 13:45:10,FR,open
324,1288,2025-05-21 13:45:10,2025-05-21 13:45:10,FR,shipped
325,1089,2025-04-30 08:20:34,2025-04-30 08:20:34,ES,open
325,1089,2025-04-30 08:20:34,2025-04-30 10:20:34,ES,shipped
325,1089,2025-04-30 08:20:34,2025-05-04 20:20:34,ES,shipped
326,1225,2025-05-03 11:35:47,2025-05-03 11:35:47,DE,open
326,1225,2025-05-03 11:35:47,2025-05-03 11:35:47,DE,shipped
327,1229,2025-06-14 04:16:05,2025-06-14 04:16:05,IT,open
327,1229,2025-06-14 04:16:05,2025-06-14 16:16:05,IT,shipped
327,1229,2025-06-14 04:16:05,2025-06-17 14:16:05,IT,shipped
328,1092,2025-05-31 19:56:35,2025-05-31 19:56:35,BE,open
328,1092,2025-05-31 19:56:35,2025-06-01 05:56:35,BE,shipped
329,1112,2025-05-26 00:15:35,2025-05-26 00:15:35,IT,open
329,1112,2025-05-26 00:15:35,2025-05-26 01:15:35,IT,shipped
330,1066,2025-06-13 00:05:35,2025-06-13 00:05:35,BE,open
